ad_creative_body,ad_delivery_start_time,funding_entity,spend/lower_bound,spend/upper_bound,impressions/lower_bound,impressions/upper_bound,region_distribution/0/percentage,region_distribution/0/region,region_distribution/1/percentage,region_distribution/1/region,region_distribution/2/percentage,region_distribution/2/region,region_distribution/3/percentage,region_distribution/3/region,region_distribution/4/percentage,region_distribution/4/region,region_distribution/5/percentage,region_distribution/5/region,region_distribution/6/percentage,region_distribution/6/region,region_distribution/7/percentage,region_distribution/7/region,region_distribution/8/percentage,region_distribution/8/region,region_distribution/9/percentage,region_distribution/9/region,region_distribution/10/percentage,region_distribution/10/region,region_distribution/11/percentage,region_distribution/11/region,region_distribution/12/percentage,region_distribution/12/region,region_distribution/13/percentage,region_distribution/13/region,region_distribution/14/percentage,region_distribution/14/region,region_distribution/15/percentage,region_distribution/15/region,region_distribution/16/percentage,region_distribution/16/region,region_distribution/17/percentage,region_distribution/17/region,region_distribution/18/percentage,region_distribution/18/region,region_distribution/19/percentage,region_distribution/19/region,region_distribution/20/percentage,region_distribution/20/region,region_distribution/21/percentage,region_distribution/21/region,region_distribution/22/percentage,region_distribution/22/region,region_distribution/23/percentage,region_distribution/23/region,region_distribution/24/percentage,region_distribution/24/region,region_distribution/25/percentage,region_distribution/25/region,region_distribution/26/percentage,region_distribution/26/region,region_distribution/27/percentage,region_distribution/27/region,region_distribution/28/percentage,region_distribution/28/region,region_distribution/29/percentage,region_distribution/29/region,region_distribution/30/percentage,region_distribution/30/region,region_distribution/31/percentage,region_distribution/31/region,region_distribution/32/percentage,region_distribution/32/region,region_distribution/33/percentage,region_distribution/33/region,region_distribution/34/percentage,region_distribution/34/region,region_distribution/35/percentage,region_distribution/35/region,region_distribution/36/percentage,region_distribution/36/region,region_distribution/37/percentage,region_distribution/37/region,region_distribution/38/percentage,region_distribution/38/region,region_distribution/39/percentage,region_distribution/39/region,region_distribution/40/percentage,region_distribution/40/region,region_distribution/41/percentage,region_distribution/41/region,region_distribution/42/percentage,region_distribution/42/region,region_distribution/43/percentage,region_distribution/43/region,region_distribution/44/percentage,region_distribution/44/region,region_distribution/45/percentage,region_distribution/45/region,region_distribution/46/percentage,region_distribution/46/region,region_distribution/47/percentage,region_distribution/47/region,region_distribution/48/percentage,region_distribution/48/region,region_distribution/49/percentage,region_distribution/49/region,region_distribution/50/percentage,region_distribution/50/region,region_distribution/51/percentage,region_distribution/51/region,region_distribution/52/percentage,region_distribution/52/region,region_distribution/53/percentage,region_distribution/53/region,region_distribution/54/percentage,region_distribution/54/region,region_distribution/55/percentage,region_distribution/55/region,region_distribution/56/percentage,region_distribution/56/region,region_distribution/57/percentage,region_distribution/57/region,region_distribution/58/percentage,region_distribution/58/region,region_distribution/59/percentage,region_distribution/59/region,region_distribution/60/percentage,region_distribution/60/region,region_distribution/61/percentage,region_distribution/61/region,region_distribution/62/percentage,region_distribution/62/region,region_distribution/63/percentage,region_distribution/63/region,region_distribution/64/percentage,region_distribution/64/region,region_distribution/65/percentage,region_distribution/65/region,region_distribution/66/percentage,region_distribution/66/region,region_distribution/67/percentage,region_distribution/67/region,region_distribution/68/percentage,region_distribution/68/region,region_distribution/69/percentage,region_distribution/69/region,region_distribution/70/percentage,region_distribution/70/region,region_distribution/71/percentage,region_distribution/71/region,region_distribution/72/percentage,region_distribution/72/region,region_distribution/73/percentage,region_distribution/73/region,region_distribution/74/percentage,region_distribution/74/region,region_distribution/75/percentage,region_distribution/75/region,region_distribution/76/percentage,region_distribution/76/region,region_distribution/77/percentage,region_distribution/77/region,region_distribution/78/percentage,region_distribution/78/region,region_distribution/79/percentage,region_distribution/79/region,region_distribution/80/percentage,region_distribution/80/region,region_distribution/81/percentage,region_distribution/81/region,region_distribution/82/percentage,region_distribution/82/region,region_distribution/83/percentage,region_distribution/83/region,region_distribution/84/percentage,region_distribution/84/region,region_distribution/85/percentage,region_distribution/85/region,region_distribution/86/percentage,region_distribution/86/region,region_distribution/87/percentage,region_distribution/87/region,region_distribution/88/percentage,region_distribution/88/region,region_distribution/89/percentage,region_distribution/89/region,region_distribution/90/percentage,region_distribution/90/region,region_distribution/91/percentage,region_distribution/91/region,region_distribution/92/percentage,region_distribution/92/region,region_distribution/93/percentage,region_distribution/93/region,region_distribution/94/percentage,region_distribution/94/region,region_distribution/95/percentage,region_distribution/95/region,region_distribution/96/percentage,region_distribution/96/region,region_distribution/97/percentage,region_distribution/97/region,region_distribution/98/percentage,region_distribution/98/region,region_distribution/99/percentage,region_distribution/99/region,region_distribution/100/percentage,region_distribution/100/region,region_distribution/101/percentage,region_distribution/101/region,region_distribution/102/percentage,region_distribution/102/region,region_distribution/103/percentage,region_distribution/103/region,region_distribution/104/percentage,region_distribution/104/region,region_distribution/105/percentage,region_distribution/105/region,region_distribution/106/percentage,region_distribution/106/region,region_distribution/107/percentage,region_distribution/107/region,region_distribution/108/percentage,region_distribution/108/region,region_distribution/109/percentage,region_distribution/109/region,region_distribution/110/percentage,region_distribution/110/region,region_distribution/111/percentage,region_distribution/111/region,region_distribution/112/percentage,region_distribution/112/region,region_distribution/113/percentage,region_distribution/113/region,region_distribution/114/percentage,region_distribution/114/region,region_distribution/115/percentage,region_distribution/115/region,region_distribution/116/percentage,region_distribution/116/region,region_distribution/117/percentage,region_distribution/117/region,region_distribution/118/percentage,region_distribution/118/region,region_distribution/119/percentage,region_distribution/119/region,region_distribution/120/percentage,region_distribution/120/region,region_distribution/121/percentage,region_distribution/121/region,region_distribution/122/percentage,region_distribution/122/region,region_distribution/123/percentage,region_distribution/123/region,region_distribution/124/percentage,region_distribution/124/region,region_distribution/125/percentage,region_distribution/125/region,region_distribution/126/percentage,region_distribution/126/region,region_distribution/127/percentage,region_distribution/127/region
"Hate crimes based on political ideology. 

The FBI has defined a hate crime as a “criminal offense against a person or property motivated in whole or in part by an offender’s bias against a race, religion, disability, sexual orientation, ethnicity or gender.”

A political ideology is a certain set of principles or doctrines in a social movement composed of a large group of people that explains how society should work, and offers a political and cultural blueprint for a certain social order.

The shootings in El Paso and Dayton have prompted discussions on mass killings, mass shootings, and hate crime. 

The FBI defines a mass killing as any instance in which four or more people are killed, not counting the suspected killer. So if you follow that definition, there have been about 30 shootings in 2019 that qualify as mass killings.

The Gun Violence Archive, an independent organization tracking gun violence, defines a mass shooting as a situation in which four or more people are shot. By this metric there have been about 250 mass shootings in 2019. 

We have looked at data over the last 10 years involving mass shootings and have found 18 instances that qualify as hate crimes based on political ideology. We included 2 standout incidents of hate crimes using weapons other than firearms. Below are these 20 incidents, with a brief summary to start. Please share any other incidents of hate crimes based on political ideology that we may have overlooked. The question is, should we as a society try to reduce hate crimes based on political ideology? And if so, how? Share your views at synthisophy.com!

Number of hate crimes by type:
White Supremacist: 4
Terrorist: 3
Anti-Semitic: 3
Anti-Republican: 2
Anti-Democrat: 2
Neither Anti-Rep or Anti-Dem: 1
Anti-Black: 1
Anti-White: 1
Anti-Gay: 1
Anti-Abortion: 1
Anti-Islam: 1

Dayton, Ohio, 8.4.19, 9 dead, 27 injured
Shooter opposed Trump, supported Warren, socialism and the antifa movement. He opposed ICE agents and police officers. In the hours before he opened fire in Dayton, was in favor of gun control, and tweeted that the El Paso shooter was a ""terrorist"" and a ""white supremacist. 

El Paso, Texas, 8.3.19, 22 dead, 24 injured.
Shooter published a white nationalist, anti-immigrant manifesto on social media immediately before the attack. The post cites inspiration from the Christchurch mosque shootings and refers to the white genocide conspiracy theory. Gilroy, California, 7.28.19: 3 dead, 12 injured
Investigators discovered evidence that the shooter had been exploring violent ideologies"" and had created a list of potential targets, including the Garlic Festival as well as ""religious organizations, courthouses, federal buildings and political institutions involving both the Republican and Democratic parties. Searches found he owned both left-wing and right-wing literature. 

Poway, California, April 27, 2019, 1 dead, 3 wounded
The Poway synagogue shooting involved a gunman armed with an AR-15 style rifle that fired shots inside the Chabad of Poway synagogue in Poway, California, a city approximately 20 miles north of San Diego. The attack took place on the last day of the Jewish Passover holiday, which fell on a Shabbat.[5]

Pittsburgh, Pennsylvania, 10.28.18:  11 dead, 6 wounded
A man opened fire in the Tree of Life synagogue in an antisemitic attack, killing eleven people and injuring six others (including four police officers).  Using the online social network Gab, the shooter had earlier posted anti-Semitic comments against HIAS (formerly, Hebrew Immigrant Aid Society) in which Tree of Life was a supporting participant. Referring to Central American migrant caravans and immigrants, he posted on Gab shortly before the attack that ""HIAS likes to bring invaders in that kill our people. I can't sit by and watch my people get slaughtered. Screw your optics, I'm going in.”

Miami, Florida, 10.25.18, explosive devices
A man sent explosive devices in manila envelopes to the following 13 prominent democrats.  They were detected and none exploded. He was charged in federal court in Miami and held without bail. George Soros , Hillary and Bill Clinton , Former Attorney General Eric Holder, Rep. Debbie Wasserman Schultz (D-Fla.), Former CIA Director John Brennan, Rep. Maxine Waters (D-Calif.), Former President Obama, Actor Robert De Niro, Former Vice President Joe Biden, Sen. Kamala Harris (D-Calif.), Sen. Cory Booker (D-N.J.), Former director of National Intelligence James Clapper

Charlottesville, VA car attack, 8.12.17: 1 dead, 28 injured
A car was deliberately driven into a crowd of people who had been peacefully protesting the Unite the Right rally in Charlottesville, Virginia, killing one and injuring 28. The driver of the car had driven from Ohio to attend the rally. He previously espoused neo-Nazi and white supremacist beliefs.

Alexandria, Virginia, 6.14.17: 4 injured
2017 Congressional baseball shooting: A gunman shot and wounded four people, including Republican Congressman and House Majority Whip Steve Scalise, while they were practicing for the Congressional Baseball Game. The shooter was a left-wing activist while Scalise was a Republican member of Congress. The Virginia Attorney General concluded the shooter's attack was ""an act of terrorism...fueled by rage against Republican legislators"".

Fresno, California, 4.18.17: 4 killed
A man killed a security guard at a hotel, then killed three other people five days later. The attacks, committed against white people by a black suspect, are believed to have been racially motivated and the suspect believed there was a race war taking place between white and black people. Orlando, Florida, 6.12.16: 49 killed, 53 injured
Orlando nightclub shooting: A gunman killed 49 people and wounded 53 others in a shooting at Pulse, a gay nightclub. In a 9-1-1 call made shortly after the shooting began, the gunman swore allegiance to the leader of the Islamic State of Iraq and the Levant, Abu Bakr al-Baghdadi, and said the U.S. killing of Abu Waheeb in Iraq the previous month ""triggered"" the shooting.

San Bernardino, California, 12.2.15: 14 dead, 22 injured
A married couple opened fire on the husband's colleagues at a work training event. According to the FBI's investigation, the perpetrators were ""homegrown violent extremists"" inspired by foreign terrorist groups. They were not directed by such groups and were not part of any terrorist cell or network. FBI investigators have said that they had become radicalized over several years prior to the attack, consuming ""poison on the internet"" and expressing a commitment to jihadism and martyrdom in private messages to each other.

Colorado Springs, Colorado, 11.19.15: 3 dead, 9 injured
A man killed two civilians and a police officer and wounded nine others inside a Planned Parenthood clinic before surrendering to police. The shootings are thought to have been motivated by the suspect's anti-abortion views.

Minneapolis, Minnesota, 11.23.15: 5 injured
During a Black Lives Matter protest related to the shooting of Jamar Clark, a man opened fire and injured five protestors. Prosecutors accused the men of being white supremacists and trying to disrupt the protest.

Chattanooga, Tennessee, 7.16.15: 5 dead, 1 wounded
A man committed a drive-by shooting at a military recruitment center in a strip mall, wounding one Marine. With police in pursuit, he drove to a U.S. Navy Reserve center and rammed his vehicle through a gate. He fatally wounded a Navy sailor, killed four Marines, and wounded a police officer before being killed by police. The FBI later determined the gunman had been motivated by propaganda published by terrorist organizations.

Charleston, South Carolina, 6.17.15: 9 dead, 1 wounded
A white supremacist killed nine black people during a prayer service at the Emanuel African Methodist Episcopal Church, wounding one other. He was taken into custody by police, and later said that he committed the shootings in an attempt to start a ""race war"".  The shooting targeted one of the United States' oldest black churches, which has long been a site for community organization around civil rights. 

Chapel Hill, North Carolina, 2.10.15: 3 killed
The shooter gunned down his three Muslim neighbors inside their condominium. He was an outspoken atheist and gun enthusiast who had expressed hatred of Islam and had a history of confronting neighbors of color with a firearm in his hand.

Overland Park, Kansas, 4.13.14: 3 killed
A white supremacist went to the Jewish Community Center of Greater Kansas City and Village Shalom and killed three, two near the community center and one at the retirement community. He was a Klansman, neo-Nazi and former political candidate.

Oak Creek, Wisconsin, 8.5.12: 7 killed, 4 injured
The perpetrator, a member of the Hammerskins and various white power and neo-Nazi bands, fatally shot six people at a Sikh temple before being killed by responding police officers.

Tucson, Arizona, 1.8.11: 6 killed, 15 injured
A man killed six people and injured fifteen during an assassination attempt of democratic U.S. Representative Gabrielle Giffords before he was tackled and arrested. Giffords was wounded in the attack but survived.  Conspiracy theories had a profound effect on him. Reports appearing after the shooting noted similarities between the statements made by the shooter and those publicized by the far-right conspiracy theorist David Wynn Miller

Fort Hood, Texas, 11.5.2009: 13 dead, 33 injured
Fort Hood Military Base shooting: A U.S. army psychiatrist opened fire and killed thirteen individuals and injured 33 others. Days after the shooting, reports in the media revealed that a Joint Terrorism Task Force had been aware of a series of e-mails between Hasan and the Yemen-based Imam Anwar al-Awlaki, who had been monitored by the NSA as a security threat, and that Hasan's colleagues had been aware of his increasing radicalization for several years.",2019-08-09T18:31:21+0000,Synthisophy,0,99,5000,9999,0.000413,North Dakota,0.023962,Tennessee,0.009502,New Mexico,0.035323,New York,0.029746,North Carolina,0.052882,Ohio,0.017145,Oklahoma,0.024995,Oregon,0.040901,Pennsylvania,0.015286,South Carolina,0.004751,South Dakota,0.073539,Texas,0.005371,New Hampshire,0.006817,Utah,0.021277,Virginia,0.036769,Washington,0.01322,West Virginia,0.022723,Wisconsin,0.005164,Connecticut,0.001239,Delaware,0.002066,Hawaii,0.002066,Rhode Island,0.003718,Vermont,0.017145,New Jersey,0.01384,Nevada,0.014253,Alabama,0.01508,Iowa,0.005784,Alaska,0.037596,Arizona,0.016319,Arkansas,0.066928,California,0.016939,Colorado,0.056806,Florida,0.020863,Georgia,0.00785,Idaho,0.035943,Illinois,0.024995,Indiana,0.014047,Kansas,0.00723,Nebraska,0.025821,Kentucky,0.010535,Louisiana,0.008263,Maine,0.009502,Maryland,0.014666,Massachusetts,0.048957,Michigan,0.01446,Minnesota,0.00599,Mississippi,0.032638,Missouri,0.005577,Montana,0.003099,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Far-left terrorist group Antifa is wreaking havoc. That’s why I am working with President Trump to take action against them NOW. Join me. Add your name!,2019-08-09T18:16:25+0000,Walker 4 NC,0,99,0,999,1,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"It wasn’t We the People and law abiding gun owners who called President Trump a “motherfu…r;” it was Islamic terrorist supporter Rashida Tlaib, one of the leaders of the party of slavery, Jim Crow, and segregation who called him same while standing in the capitol of the United States.",2019-08-09T16:17:01+0000,by Jim & Madelyn Meyer,0,99,1000,4999,0.027094,Arkansas,0.050493,Missouri,0.147783,Texas,0.05665,Tennessee,0.025862,South Carolina,0.080049,Ohio,0.080049,North Carolina,0.020936,New York,0.017241,New Jersey,0.024631,Mississippi,0.04064,Oklahoma,0.062808,Illinois,0.049261,Georgia,0.089901,Florida,0.018473,Colorado,0.080049,California,0.043103,Arizona,0.051724,Alabama,0.033251,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The Mass Shooting Domestic Terrorist Attacks in Texas and Ohio do require a response by our Government.  However, it does not require a response against the law abiding citizens of this nation. 

I will not allow a Terrorist to convince me to support infringing on your Constitutional Rights, including the 2nd Amendment and Due Process.  

Once you start giving your rights up to the government the only way to get them back is through rights you no longer have. 

So Instead of having a conversation on stripping the God Given Rights of the American People, lets have a conversation about going after Domestic Terrorists like White Nationalist, ANTIFA, and Criminal Street Gangs.  

One Team One Fight, QUEEN 2020",2019-08-09T13:47:45+0000,The Committee to Elect Eric Queen,0,99,0,999,1,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Christian Picciolini discusses the mainstreaming of white nationalism, what it takes to de-radicalize far-right extremists, and why the problem is metastasizing. White-supremacist terrorists-the ones who have left dozens dead in attacks in Pittsburgh, New Zealand, and El Paso, Texas, in recent months-aren't just trying to outdo one another, he told us. They're trying to outdo Timothy McVeigh, the anti-government terrorist who blew up an Oklahoma City federal building and killed more than 100 people in 1995-the worst terrorist attack in the United States before September 11, 2001.",2019-08-09T03:23:58+0000,Portside,0,99,1000,4999,0.001267,Iowa,0.004054,Lares,0.003547,Salinas,0.006334,San Germán,0.00532,Río Grande,0.006334,Quebradillas,0.002787,Peñuelas,0.00152,Patillas,0.001773,Orocovis,0.001013,Naranjito,0.005067,Morovis,0.006334,Moca,0.00076,Maunabo,0.028123,Mayagüez,0.004814,Manatí,0.003547,Lajas,0.008361,San Sebastián,0.004307,Juana Díaz,0.005067,Juncos,0.00228,Jayuya,0.008867,Hatillo,0.00532,Gurabo,0.003294,Guayanilla,0.002027,Guánica,0.00076,Florida,0.001773,Comerío,0.004307,Corozal,0.005827,Cidra,0.004054,Coamo,0.001773,Ciales,0.002787,San Lorenzo,0.000253,Toa Alta,0.006334,Camuy,0.001773,Ceiba,0.161895,San Juan,0.004054,Sabana Grande,0.039524,Ponce,0.0038,Naguabo,0.008107,Las Piedras,0.009881,Isabela,0.010388,Humacao,0.004814,Guayama,0.015961,Guaynabo,0.006334,Fajardo,0.006587,Dorado,0.008361,Cayey,0.027616,Carolina,0.002787,Cataño,0.001267,Santa Isabel,0.032176,Caguas,0.014695,Arecibo,0.003294,Aibonito,0.016468,Aguadilla,0.005067,Rincón,0.0038,Vieques,0.00304,Yabucoa,0.002534,Villalba,0.004054,Utuado,0.003547,Vega Alta,0.00456,Vega Baja,0.009628,Toa Baja,0.008107,Trujillo Alto,0.00532,Canóvanas,0.010134,Cabo Rojo,0.000507,Montana,0.00228,Connecticut,0.008107,Maryland,0.000507,Maine,0.012414,Louisiana,0.0038,Kentucky,0.001267,Kansas,0.006334,Indiana,0.00532,Illinois,0.001267,Idaho,0.001773,Hawaii,0.010134,Georgia,0.019508,Florida,0.001773,"Washington, District of Columbia",0.002787,Delaware,0.00228,Colorado,0.010134,Michigan,0.023562,California,0.003547,Arkansas,0.003294,Arizona,0.001773,Alaska,0.004054,Alabama,0.000507,Maricao,0.003547,Luquillo,0.001773,Hormigueros,0.001013,Culebra,0.001267,Loíza,0.000253,Rhode Island,0.00076,North Dakota,0.00076,New Hampshire,0.004307,Massachusetts,0.002027,Minnesota,0.003547,Barranquitas,0.000507,Utah,0.004307,Barceloneta,0.07018,Bayamón,0.00456,Añasco,0.00304,Arroyo,0.00228,Aguas Buenas,0.006081,Aguada,0.003294,Adjuntas,0.00152,Wyoming,0.0038,Wisconsin,0.001267,West Virginia,0.004814,Washington,0.011654,Virginia,0.00076,Vermont,0.03851,Texas,0.007854,Mississippi,0.007854,Tennessee,0.00076,South Dakota,0.00456,South Carolina,0.011148,Pennsylvania,0.00228,Oregon,0.002787,Oklahoma,0.017228,Ohio,0.011908,North Carolina,0.012921,New York,0.001013,New Mexico,0.010388,New Jersey,0.001773,Nevada,0.001013,Nebraska,0.008867,Missouri,0.00532,Yauco
Additional Signatures Needed! Tell The FBI To Make Antifa a Terror Group NOW! #SocialismSucks #BigGovSucks #ThinkForYourself #FreeThinkersOnly,2019-08-09T02:51:25+0000,Turning Point Action,100,499,10000,49999,0.018971,Alabama,0.044641,Pennsylvania,0.012119,Nevada,0.004909,New Hampshire,0.016363,New Jersey,0.00767,New Mexico,0.036817,New York,0.027153,North Carolina,0.002659,North Dakota,0.060237,Ohio,0.018971,Oklahoma,0.017488,Oregon,0.002097,Rhode Island,0.005881,Montana,0.018664,South Carolina,0.003886,South Dakota,0.028175,Tennessee,0.08289,Texas,0.006085,Utah,0.001534,Vermont,0.022295,Virginia,0.02163,Washington,0.009971,West Virginia,0.017079,Wisconsin,0.008591,Nebraska,0.028175,Missouri,0.003989,Alaska,0.007363,Idaho,0.033545,Arizona,0.014267,Arkansas,0.069186,California,0.013807,Colorado,0.00675,Connecticut,0.002301,Delaware,0.000205,"Washington, District of Columbia",0.068061,Florida,0.025465,Georgia,0.001534,Hawaii,0.038863,Illinois,0.013193,Mississippi,0.028687,Indiana,0.011352,Iowa,0.014369,Kansas,0.02434,Kentucky,0.015392,Louisiana,0.005267,Maine,0.011454,Maryland,0.01125,Massachusetts,0.0383,Michigan,0.012784,Minnesota,0.003324,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Additional Signatures Needed! Tell The FBI To Make Antifa a Terror Group NOW! #SocialismSucks #BigGovSucks #ThinkForYourself #FreeThinkersOnly,2019-08-09T02:51:23+0000,Turning Point Action,0,99,5000,9999,0.020191,Alabama,0.004779,Rhode Island,0.005854,New Hampshire,0.015532,New Jersey,0.010514,New Mexico,0.042891,New York,0.028554,North Carolina,0.002389,North Dakota,0.066547,Ohio,0.021864,Oklahoma,0.014098,Oregon,0.044086,Pennsylvania,0.017563,South Carolina,0.007885,Nebraska,0.003823,South Dakota,0.028196,Tennessee,0.087575,Texas,0.005615,Utah,0.002031,Vermont,0.021266,Virginia,0.026165,Washington,0.010992,West Virginia,0.021266,Wisconsin,0.003226,Wyoming,0.008961,Nevada,0.004301,Montana,0.005018,Alaska,0.042294,Illinois,0.020072,Arizona,0.014695,Arkansas,0.063321,California,0.013501,Colorado,0.007885,Connecticut,0.002628,Delaware,0.048746,Florida,0.024612,Georgia,0.002628,Hawaii,0.008602,Idaho,0.032258,Indiana,0.025448,Missouri,0.011231,Iowa,0.011828,Kansas,0.025209,Kentucky,0.015412,Louisiana,0.007527,Maine,0.011828,Maryland,0.016965,Massachusetts,0.036081,Michigan,0.01362,Minnesota,0.012306,Mississippi,0.000119,"Washington, District of Columbia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Reader Comments: It's a Racist and White Terrorist Assault; Impeachment Update; Democrats Moving Left; Puerto Rico; Hawaii; Remembering Hiroshima, Nagasaki; Hong Kong; China: Africa; Trade Unionists Support Green New Deal; Announcements; and more...",2019-08-09T01:39:25+0000,Portside,0,99,0,999,0.009901,Arizona,0.049505,Caguas,0.009901,Quebradillas,0.009901,Río Grande,0.009901,San Germán,0.009901,Salinas,0.009901,San Sebastián,0.009901,Toa Baja,0.009901,Vega Baja,0.019802,Aguadilla,0.019802,Arecibo,0.009901,Cataño,0.019802,Moca,0.009901,Carolina,0.009901,Cayey,0.009901,Fajardo,0.009901,Guayama,0.009901,Humacao,0.009901,Las Piedras,0.009901,Luquillo,0.029703,Ponce,0.277228,San Juan,0.009901,Peñuelas,0.009901,Maunabo,0.009901,Delaware,0.009901,Aguada,0.009901,Georgia,0.009901,Massachusetts,0.009901,Michigan,0.009901,Nebraska,0.009901,Nevada,0.009901,New Jersey,0.019802,New York,0.009901,Texas,0.019802,Washington,0.009901,Añasco,0.049505,Mayagüez,0.089109,Bayamón,0.019802,Cabo Rojo,0.009901,Guánica,0.019802,Gurabo,0.009901,Hatillo,0.009901,Jayuya,0.009901,Juncos,0.009901,Juana Díaz,0.019802,Lares,0.009901,Manatí,0.009901,Yauco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This is pure unadulterated hate for Blacks and there are many out there with similar views. This is what Donald Trump has unleashed on America. This boy should be identified immediately because he poses a threat to minorities and especially Blacks. He’s an aspiring domestic terrorist. Please share!,2019-08-08T19:15:53+0000,African American Caucus - North Carolina Democratic Party ,0,99,1000,4999,0.000298,Georgia,0.000595,Virginia,0.988396,North Carolina,0.010711,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Across the United States, students are returning to school amidst another nationwide tragedy. And once again, teachers are faced with the challenge of establishing a positive, safe and reflective classroom in the wake of horrific violence.

Our new teaching idea, “Teaching in the Wake of Violence”, can help you address the recent attacks in a manner that focuses on emotional processing (heart before head) while building community resilience.

http://ow.ly/i7ds50voNW3",2019-08-08T18:28:34+0000,Facing History and Ourselves,100,499,10000,49999,1,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
